id	university	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references
705	Çukurova Univ	792.0	Çukurova_University	1973.0	1080251	0	Çukurova_University	0	0	20210626181410	20210623163031.0	1014544726	17063	wikitext	153.0	2004-10-18	87.0	2301.0	4.0
706	Sakarya Univ	792.0	Sakarya_University	1970.0	7275247	0	Sakarya_University	0	0	20210626183230	20210627033649.0	994753454	15503	wikitext	257.0	2006-10-03	103.0	2603.0	3.0
707	Ankara Univ	792.0	Ankara_University	1946.0	1935462	0	Ankara_University	0	0	20210626181858	20210623123046.0	1027283377	23112	wikitext	434.0	2005-05-24	182.0	4943.0	9.0
708	Bilkent Univ	792.0	Bilkent_University	1984.0	708203	0	Bilkent_University	0	0	20210626181139	20210623124503.0	1027283818	17890	wikitext	652.0	2004-06-06	337.0	8393.0	18.0
710	Gazi Univ	792.0	Gazi_University	1926.0	2485180	0	Gazi_University	0	0	20210627153121	20210627153551.0	1023286390	12617	wikitext	235.0	2005-08-18	146.0	3713.0	3.0
711	Hacettepe Univ	792.0	Hacettepe_University	1967.0	1120186	0	Hacettepe_University	0	0	20210626181421	20210623123533.0	1025394467	17365	wikitext	367.0	2004-10-31	192.0	6811.0	11.0
712	Middle E Tech Univ	792.0	Middle_East_Technical_University	1956.0	515839	0	Middle_East_Technical_University	0	0	20210626181026	20210623124825.0	1025609470	67638	wikitext	1008.0	2004-03-09	492.0	11527.0	52.0
715	Akdeniz Univ	792.0	Akdeniz_University	1982.0	8771994	0	Akdeniz_University	0	0	20210626183510	20210623132745.0	1026992457	6019	wikitext	126.0	2007-01-05	65.0	2467.0	2.0
718	Bursa Uludağ Univ	792.0	Bursa_Uludağ_University		13112411	0	Bursa_Uludağ_University	0	0	20210626184130	20210626200056.0	1024222797	2399	wikitext	114.0	2007-09-05	72.0	1718.0	1.0
719	Pamukkale Univ	792.0	Pamukkale_University	1992.0	1864200	0	Pamukkale_University	0	0	20210626181840	20210623123218.0	1026995571	7544	wikitext	94.0	2005-05-09	53.0	1052.0	1.0
722	Fırat Univ	792.0	Fırat_University	1975.0	15586142	0	Fırat_University	0	0	20210630235338	20210630235355.0	1020787181	3064	wikitext	133.0	2008-02-04	79.0	1016.0	
723	Atatürk Univ	792.0	Atatürk_University	1957.0	16287367	0	Atatürk_University	0	0	20210630235338	20210630235356.0	1011382456	8395	wikitext	84.0	2008-03-14	60.0	2002.0	1.0
726	Süleyman Demirel Univ	792.0	Süleyman_Demirel_University	1992.0	5705865	0	Süleyman_Demirel_University	0	0	20210630235338	20210630235357.0	1021657177	20721	wikitext	254.0	2006-06-25	86.0	1349.0	23.0
727	Boğaziçi Univ	792.0	Boğaziçi_University	1863.0	606778	0	Boğaziçi_University	0	0	20210630084301	20210630084337.0	1025502030	29641	wikitext	1161.0	2004-03-17	464.0	11761.0	11.0
730	İstanbul Tech Univ	792.0	Istanbul_Technical_University	1773.0	743431	0	Istanbul_Technical_University	0	0	20210630084300	20210630084534.0	1031007928	36395	wikitext	910.0	2004-06-22	447.0	7849.0	55.0
731	İstanbul Univ	792.0	Istanbul_University	1453.0	699393	0	Istanbul_University	0	0	20210630235338	20210630235358.0	1029939940	24642	wikitext	661.0	2004-05-27	329.0	16596.0	18.0
732	Marmara Univ	792.0	Marmara_University	1883.0	622980	0	Marmara_University	0	0	20210630074744	20210630075006.0	1026832844	21258	wikitext	480.0	2004-04-28	201.0	9074.0	5.0
735	Yıldız Tech Univ	792.0	Yıldız_Technical_University	1911.0	3784356	0	Yıldız_Technical_University	0	0	20210630084301	20210630084532.0	1030739158	14571	wikitext	308.0	2006-01-20	161.0	4228.0	21.0
736	Dokuz Eylül Univ	792.0	Dokuz_Eylül_University	1982.0	1883223	0	Dokuz_Eylül_University	0	0	20210630235338	20210630235356.0	1026100782	5375	wikitext	278.0	2005-05-13	138.0	4117.0	1.0
737	Ege Univ	792.0	Ege_University	1955.0	4911181	0	Ege_University	0	0	20210626182755	20210623133650.0	1022979421	8706	wikitext	169.0	2006-04-27	114.0	4598.0	
739	Selçuk Univ	792.0	Selçuk_University	1975.0	10066296	0	Selçuk_University	0	0	20210626183650	20210627032149.0	1022231204	9011	wikitext	113.0	2007-03-15	74.0	1997.0	4.0
740	Erciyes Univ	792.0	Erciyes_University	1978.0	3748597	0	Erciyes_University	0	0	20210626182513	20210623132711.0	1028508027	10151	wikitext	163.0	2006-01-17	97.0	2999.0	
741	Kocaeli Univ	792.0	Kocaeli_University	1976.0	7947982	0	Kocaeli_University	0	0	20210626183346	20210626031238.0	951624349	3259	wikitext	141.0	2006-11-15	66.0	1255.0	
743	İnönü Univ	792.0	İnönü_University	1975.0	5155032	0	İnönü_University	0	0	20210626182817	20210623171714.0	1029908434	10648	wikitext	207.0	2006-05-15	81.0	912.0	
747	Samsun Ondokuz Mayis Univ	792.0	Ondokuz_Mayıs_University	1975.0	12098780	0	Ondokuz_Mayıs_University	0	0	20210626183941	20210626202504.0	991557186	18241	wikitext	71.0	2007-07-05	39.0	2033.0	1.0
749	Karadeniz Tech Univ	792.0	Karadeniz_Technical_University	1955.0	1930720	0	Karadeniz_Technical_University	0	0	20210626181857	20210623122947.0	994381168	17724	wikitext	171.0	2005-05-23	78.0	1538.0	6.0
750	Yüzüncü Yıl Univ	792.0	Yüzüncü_Yıl_University	1982.0	8519814	0	Van_Yüzüncü_Yıl_University	0	0	20210626183448	20210626205613.0	994920612	6047	wikitext	70.0	2006-12-19	36.0	729.0	3.0
781	Queen's Univ Belfast	826.0	Queen's_University_Belfast	1810.0	322010	0	Queen's_University_Belfast	0	0	20210626180908	20210623123002.0	1022264044	50478	wikitext	1536.0	2003-09-19	653.0	26761.0	57.0
785	Univ Sussex	826.0	University_of_Sussex	1961.0	32045	0	University_of_Sussex	0	0	20210626180531	20210625104145.0	1030345487	87249	wikitext	2768.0	2001-09-28	794.0	29932.0	170.0
790	Aston Univ	826.0	Aston_University	1895.0	210156	0	Aston_University	0	0	20210627100005	20210627100228.0	1026362154	46658	wikitext	1682.0	2003-04-14	656.0	15461.0	51.0
793	Univ Huddersfield	826.0	University_of_Huddersfield	1825.0	703692	0	University_of_Huddersfield	0	0	20210630071831	20210630072429.0	1031188058	46029	wikitext	917.0	2004-06-04	406.0	9854.0	62.0
794	Lancaster Univ	826.0	University_of_lancaster		316977	0	Lancaster_University	0	0	20210630144054	20210630144047.0	1031241565	76275	wikitext	2469.0	2003-09-12	850.0	36257.0	93.0
796	Northumbria Univ	826.0	Northumbria_University	1992.0	816236	0	Northumbria_University	0	0	20210630052639	20210630052848.0	1031173790	36612	wikitext	1042.0	2004-07-13	587.0	19902.0	45.0
797	Univ E Anglia	826.0	University_of_East_Anglia	1963.0	197027	0	University_of_East_Anglia	0	0	20210626212138	20210626220736.0	1029565598	88521	wikitext	3482.0	2003-03-16	816.0	29837.0	140.0
800	Univ Reading	826.0	University_of_Reading	1926.0	476468	0	University_of_Reading	0	0	20210629143844	20210629144130.0	1031052434	56658	wikitext	2025.0	2004-02-19	796.0	18658.0	76.0
802	Univ St Andrews	826.0	University_of_St_Andrews	1410.0	181348	0	University_of_St_Andrews	0	0	20210629135715	20210629140335.0	1029998696	130969	wikitext	3616.0	2003-02-10	1521.0	72045.0	187.0
807	Politecnico Bari	380.0	Polytechnic_University_of_Bari	1990.0	4957696	0	Polytechnic_University_of_Bari	0	0	20210626182801	20210623133932.0	1003193754	3425	wikitext	79.0	2006-04-30	42.0	1295.0	
811	Univ Insubria	380.0	University_of_Insubria	1998.0	4946009	0	University_of_Insubria	0	0	20210626182759	20210623134057.0	1011571053	10922	wikitext	194.0	2006-04-29	76.0	1891.0	1.0
812	Univ Perugia	380.0	University_of_Perugia	1308.0	1946187	0	University_of_Perugia	0	0	20210627001535	20210627001956.0	1007982434	8960	wikitext	131.0	2005-05-26	87.0	3088.0	
813	Univ Salerno	380.0	University_of_Salerno	1968.0	2154853	0	University_of_Salerno	0	0	20210626235848	20210627000234.0	1017990721	4286	wikitext	104.0	2005-07-02	71.0	2370.0	1.0
818	Vita-Salute San Raffaele Univ	380.0	Vita-Salute_San_Raffaele_University	1996.0	4933941	0	Vita-Salute_San_Raffaele_University	0	0	20210629155957	20210629155957.0	1031062869	5336	wikitext	85.0	2006-04-28	48.0	1397.0	
846	King's Coll London	826.0	King's_College_London	1829.0	158483	0	King's_College_London	0	0	20210629122559	20210629124623.0	1031010220	214914	wikitext	5042.0	2002-12-16	1412.0	84296.0	313.0
848	Bangor Univ	826.0	Bangor_University	1884.0	23820776	0	Bangor_University	0	0	20210629215335	20210629215636.0	1029362351	55052	wikitext	1305.0	2002-12-31	609.0	16689.0	74.0
849	Cardiff Univ	826.0	Cardiff_University	1883.0	338169	0	Cardiff_University	0	0	20210626180917	20210623125526.0	1027854097	64279	wikitext	1871.0	2003-10-10	710.0	22240.0	88.0
854	Swed Univ Agr Sci	752.0	Swedish_University_of_Agricultural_Sciences	1977.0	216906	0	Swedish_University_of_Agricultural_Sciences	0	0	20210626180826	20210623130442.0	1021263009	8081	wikitext	125.0	2003-04-26	82.0	2690.0	13.0
876	Martin Luther Univ Halle-Wittenberg	276.0	University_of_Halle-Wittenberg		33565249	0	Martin_Luther_University_of_Halle-Wittenberg	0	0	20210630195935	20210610085710.0	1008909062	16306	wikitext	483.0	2003-03-20	261.0	7420.0	4.0
877	Univ Hohenheim	276.0	University_of_Hohenheim	1818.0	13803280	0	University_of_Hohenheim	0	0	20210626184225	20210627225527.0	1017533789	12799	wikitext	215.0	2007-10-19	76.0	2969.0	1.0
878	Univ Lübeck	276.0	University_of_Lübeck	1964.0	9857257	0	University_of_Lübeck	0	0	20210626183632	20210626191307.0	1019083499	4800	wikitext	67.0	2007-03-04	45.0	1627.0	6.0
880	Philipps-Univ Marburg	276.0	University_of_Marburg	1527.0	499094	0	University_of_Marburg	0	0	20210627001535	20210627001956.0	1030579042	13674	wikitext	382.0	2004-03-02	257.0	8230.0	7.0
882	Techn Univ Bergakad Freiberg	276.0	Freiberg_University_of_Mining_and_Technology	1765.0	1714346	0	Technical_University_of_Bergakademie_Freiberg	0	0	20210626181757	20210624132607.0	1013038144	4697	wikitext	137.0	2005-04-09	83.0	1957.0	
883	Univ Münster	276.0	University_of_Münster	1780.0	172246	0	University_of_Münster	0	0	20210626180802	20210625160206.0	1030382479	11254	wikitext	448.0	2003-01-21	229.0	7887.0	7.0
884	Univ Rostock	276.0	University_of_Rostock	1419.0	670437	0	University_of_Rostock	0	0	20210626181128	20210624032735.0	1029824922	33808	wikitext	406.0	2004-05-21	189.0	5287.0	18.0
885	Ulm Univ	276.0	University_of_Ulm	1967.0	5290513	0	University_of_Ulm	0	0	20210626182830	20210625160640.0	1030380578	14428	wikitext	449.0	2006-05-25	130.0	3803.0	7.0
916	Hebrew Univ Jerusalem	376.0	Hebrew_University_of_Jerusalem	1925.0	229168	0	Hebrew_University_of_Jerusalem	0	0	20210701003109	20210701003524.0	1031319405	39762	wikitext	1377.0	2003-05-18	717.0	40023.0	33.0
920	Bar-Ilan Univ	376.0	Bar-Ilan_University	1955.0	521509	0	Bar-Ilan_University	0	0	20210630041419	20210630042339.0	1027656750	23347	wikitext	504.0	2004-03-12	272.0	11297.0	19.0
921	Tel Aviv Univ	376.0	Tel_Aviv_University	1956.0	161402	0	Tel_Aviv_University	0	0	20210630041419	20210630041436.0	1028722937	29690	wikitext	1008.0	2002-12-24	478.0	20483.0	22.0
922	Ben-Gurion Univ Negev	376.0	Ben-Gurion_University_of_the_Negev	1969.0	351524	0	Ben-Gurion_University_of_the_Negev	0	0	20210630041419	20210630041933.0	1028672357	13310	wikitext	684.0	2003-10-28	264.0	8924.0	8.0
924	Univ Haifa	376.0	University_of_Haifa	1963.0	20936410	0	University_of_Haifa	0	0	20210630041419	20210630042343.0	1024684422	13421	wikitext	443.0	2003-11-16	244.0	7816.0	9.0
947	Med Univ Białystok	616.0	Medical_University_of_Białystok	1950.0	905302	0	Medical_University_of_Białystok	0	0	20210626181304	20210623122558.0	1005981296	10831	wikitext	96.0	2004-08-16	60.0	697.0	7.0
958	Med Univ Lublin	616.0	Medical_University_of_Lublin	1950.0	2308968	0	Medical_University_of_Lublin	0	0	20210626182014	20210623123159.0	1009391295	3066	wikitext	111.0	2005-07-26	66.0	1585.0	1.0
959	Med Univ Lódz	616.0	Medical_University_of_Łódź	2002.0	869497	0	Medical_University_of_Łódź	0	0	20210626181244	20210623130827.0	1016443487	7251	wikitext	127.0	2004-07-31	81.0	877.0	
960	Med Univ Gdansk	616.0	Gdańsk_Medical_University	1945.0	2613731	0	Medical_University_of_Gdańsk	0	0	20210626182130	20210623152745.0	1023135026	20557	wikitext	319.0	2005-09-04	134.0	1410.0	13.0
962	Univ Agr Kraków	616.0	Agricultural_University_of_Kraków	1890.0	11715580	0	Agricultural_University_of_Kraków	0	0	20210626183905	20210626185423.0	995202885	6448	wikitext	63.0	2007-06-11	41.0	617.0	
963	Univ Life Sci Lublin	616.0	University_of_Life_Sciences_in_Lublin	1944.0	29079851	0	University_of_Life_Sciences_in_Lublin	0	0	20210626191122	20210626193049.0	1004570763	8542	wikitext	60.0	2010-10-06	24.0	507.0	7.0
964	Poznań Univ Life Sci	616.0	University_of_Life_Sciences_in_Poznań	1870.0	12753036	0	University_of_Life_Sciences_in_Poznań	0	0	20210626184054	20210626193001.0	1006898970	2542	wikitext	39.0	2007-08-13	23.0	867.0	
975	W Pomeranian Univ Technol - Szczecin	616.0	West_Pomeranian_University_of_Technology	2009.0	21148687	0	West_Pomeranian_University_of_Technology	0	0	20210626185419	20210626191050.0	977716334	5642	wikitext	46.0	2009-01-18	30.0	1009.0	
989	Carlos III Univ Madrid	724.0	Charles_III_University_of_Madrid	1989.0	5412557	0	Charles_III_University_of_Madrid	0	0	20210626182844	20210623142651.0	1027424248	17153	wikitext	247.0	2006-06-03	146.0	5682.0	16.0
998	Miguel Hernández Univ	724.0	Miguel_Hernández_University_of_Elche	1996.0	1274327	0	Miguel_Hernández_University_of_Elche	0	0	20210626212146	20210626235329.0	1021240234	18223	wikitext	234.0	2004-12-13	78.0	1092.0	1.0
1002	Univ Almería	724.0	University_of_Almería	1993.0	22682258	0	University_of_Almería	0	0	20210627001535	20210627001955.0	1014998420	6910	wikitext	65.0	2009-05-04	46.0	1090.0	6.0
1003	Univ Jaume I	724.0	Jaume_I_University	1991.0	2820785	0	Jaume_I_University	0	0	20210627001535	20210627001955.0	1025709719	5618	wikitext	98.0	2005-10-02	69.0	1731.0	
1014	Anadolu Univ	792.0	Anadolu_University	1958.0	1895120	0	Anadolu_University	0	0	20210627093700	20210627093656.0	1030660541	8695	wikitext	226.0	2005-05-16	131.0	3832.0	5.0
